team_id,calendar_week,week_index,adoption_week,treated,team_size,baseline_complexity,baseline_junior_mix,manager_quality,role,merged_prs,completed_tickets,role_output
T023,2026-04-20,16,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,senior,10,8,18
T023,2026-04-27,17,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,junior,11,35,46
T023,2026-04-27,17,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,senior,8,13,21
T023,2026-05-04,18,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,junior,13,24,37
T023,2026-05-04,18,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,senior,10,3,13
T023,2026-05-11,19,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,junior,22,22,44
T023,2026-05-11,19,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,senior,10,10,20
T023,2026-05-18,20,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,junior,28,21,49
T023,2026-05-18,20,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,senior,6,9,15
T023,2026-05-25,21,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,junior,14,34,48
T023,2026-05-25,21,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,senior,9,11,20
T023,2026-06-01,22,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,junior,20,22,42
T023,2026-06-01,22,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,senior,7,19,26
T023,2026-06-08,23,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,junior,18,26,44
T023,2026-06-08,23,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,senior,7,4,11
T023,2026-06-15,24,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,junior,18,24,42
T023,2026-06-15,24,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,senior,16,14,30
T023,2026-06-22,25,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,junior,15,21,36
T023,2026-06-22,25,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,senior,12,20,32
T023,2026-06-29,26,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,junior,11,20,31
T023,2026-06-29,26,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,senior,7,13,20
T023,2026-07-06,27,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,junior,10,15,25
T023,2026-07-06,27,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,senior,6,15,21
T023,2026-07-13,28,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,junior,20,23,43
T023,2026-07-13,28,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,senior,6,11,17
T023,2026-07-20,29,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,junior,11,15,26
T023,2026-07-20,29,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,senior,8,19,27
T023,2026-07-27,30,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,junior,12,10,22
T023,2026-07-27,30,14.0,1,12,0.24938125527250396,0.4722017814595403,0.4653426554135602,senior,4,7,11
T024,2026-01-05,1,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,14,14,28
T024,2026-01-05,1,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,8,10,18
T024,2026-01-12,2,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,3,7,10
T024,2026-01-12,2,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,6,8,14
T024,2026-01-19,3,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,6,15,21
T024,2026-01-19,3,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,7,10,17
T024,2026-01-26,4,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,5,10,15
T024,2026-01-26,4,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,8,5,13
T024,2026-02-02,5,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,9,5,14
T024,2026-02-02,5,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,6,18,24
T024,2026-02-09,6,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,9,12,21
T024,2026-02-09,6,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,4,10,14
T024,2026-02-16,7,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,4,14,18
T024,2026-02-16,7,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,7,10,17
T024,2026-02-23,8,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,6,3,9
T024,2026-02-23,8,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,9,9,18
T024,2026-03-02,9,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,10,7,17
T024,2026-03-02,9,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,8,10,18
T024,2026-03-09,10,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,5,5,10
T024,2026-03-09,10,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,8,14,22
T024,2026-03-16,11,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,5,8,13
T024,2026-03-16,11,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,10,6,16
T024,2026-03-23,12,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,7,9,16
T024,2026-03-23,12,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,16,8,24
T024,2026-03-30,13,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,6,8,14
T024,2026-03-30,13,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,8,14,22
T024,2026-04-06,14,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,3,5,8
T024,2026-04-06,14,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,4,14,18
T024,2026-04-13,15,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,3,6,9
T024,2026-04-13,15,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,5,6,11
T024,2026-04-20,16,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,9,7,16
T024,2026-04-20,16,17.0,0,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,2,5,7
T024,2026-04-27,17,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,12,10,22
T024,2026-04-27,17,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,6,3,9
T024,2026-05-04,18,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,9,8,17
T024,2026-05-04,18,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,9,3,12
T024,2026-05-11,19,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,14,7,21
T024,2026-05-11,19,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,4,2,6
T024,2026-05-18,20,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,8,14,22
T024,2026-05-18,20,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,4,6,10
T024,2026-05-25,21,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,8,13,21
T024,2026-05-25,21,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,5,5,10
T024,2026-06-01,22,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,9,17,26
T024,2026-06-01,22,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,2,9,11
T024,2026-06-08,23,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,14,15,29
T024,2026-06-08,23,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,7,7,14
T024,2026-06-15,24,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,6,11,17
T024,2026-06-15,24,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,5,7,12
T024,2026-06-22,25,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,8,7,15
T024,2026-06-22,25,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,4,5,9
T024,2026-06-29,26,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,6,11,17
T024,2026-06-29,26,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,5,11,16
T024,2026-07-06,27,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,5,11,16
T024,2026-07-06,27,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,4,7,11
T024,2026-07-13,28,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,3,7,10
T024,2026-07-13,28,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,2,7,9
T024,2026-07-20,29,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,14,15,29
T024,2026-07-20,29,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,11,4,15
T024,2026-07-27,30,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,junior,10,7,17
T024,2026-07-27,30,17.0,1,9,0.10180279142031576,0.41893292164031637,-0.5475878154071303,senior,7,7,14
T025,2026-01-05,1,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,0,5,5
T025,2026-01-05,1,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,9,13,22
T025,2026-01-12,2,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,3,7,10
T025,2026-01-12,2,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,7,7,14
T025,2026-01-19,3,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,4,7,11
T025,2026-01-19,3,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,5,5,10
T025,2026-01-26,4,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,5,3,8
T025,2026-01-26,4,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,9,9,18
T025,2026-02-02,5,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,2,6,8
T025,2026-02-02,5,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,3,9,12
T025,2026-02-09,6,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,3,4,7
T025,2026-02-09,6,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,4,12,16
T025,2026-02-16,7,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,3,8,11
T025,2026-02-16,7,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,2,8,10
T025,2026-02-23,8,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,3,5,8
T025,2026-02-23,8,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,6,6,12
T025,2026-03-02,9,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,6,7,13
T025,2026-03-02,9,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,3,4,7
T025,2026-03-09,10,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,1,1,2
T025,2026-03-09,10,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,11,12,23
T025,2026-03-16,11,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,2,3,5
T025,2026-03-16,11,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,2,7,9
T025,2026-03-23,12,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,1,4,5
T025,2026-03-23,12,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,5,3,8
T025,2026-03-30,13,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,2,4,6
T025,2026-03-30,13,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,2,7,9
T025,2026-04-06,14,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,3,5,8
T025,2026-04-06,14,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,7,10,17
T025,2026-04-13,15,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,2,3,5
T025,2026-04-13,15,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,2,11,13
T025,2026-04-20,16,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,6,4,10
T025,2026-04-20,16,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,6,5,11
T025,2026-04-27,17,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,4,2,6
T025,2026-04-27,17,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,6,13,19
T025,2026-05-04,18,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,7,9,16
T025,2026-05-04,18,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,5,9,14
T025,2026-05-11,19,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,6,5,11
T025,2026-05-11,19,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,8,9,17
T025,2026-05-18,20,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,3,7,10
T025,2026-05-18,20,21.0,0,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,5,10,15
T025,2026-05-25,21,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,4,7,11
T025,2026-05-25,21,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,12,4,16
T025,2026-06-01,22,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,3,3,6
T025,2026-06-01,22,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,4,4,8
T025,2026-06-08,23,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,3,11,14
T025,2026-06-08,23,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,8,4,12
T025,2026-06-15,24,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,6,9,15
T025,2026-06-15,24,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,8,8,16
T025,2026-06-22,25,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,5,8,13
T025,2026-06-22,25,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,7,11,18
T025,2026-06-29,26,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,3,4,7
T025,2026-06-29,26,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,4,13,17
T025,2026-07-06,27,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,5,5,10
T025,2026-07-06,27,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,9,8,17
T025,2026-07-13,28,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,4,8,12
T025,2026-07-13,28,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,5,4,9
T025,2026-07-20,29,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,5,8,13
T025,2026-07-20,29,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,10,10,20
T025,2026-07-27,30,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,junior,3,3,6
T025,2026-07-27,30,21.0,1,6,0.5101735761730433,0.21959499085187387,-0.005058779155578653,senior,4,9,13
T026,2026-01-05,1,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,18,18,36
T026,2026-01-05,1,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,7,9,16
T026,2026-01-12,2,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,12,16,28
T026,2026-01-12,2,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,5,10,15
T026,2026-01-19,3,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,20,21,41
T026,2026-01-19,3,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,1,8,9
T026,2026-01-26,4,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,17,23,40
T026,2026-01-26,4,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,3,10,13
T026,2026-02-02,5,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,16,15,31
T026,2026-02-02,5,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,11,8,19
T026,2026-02-09,6,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,22,28,50
T026,2026-02-09,6,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,5,8,13
T026,2026-02-16,7,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,22,31,53
T026,2026-02-16,7,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,9,9,18
T026,2026-02-23,8,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,12,17,29
T026,2026-02-23,8,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,9,11,20
T026,2026-03-02,9,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,19,17,36
T026,2026-03-02,9,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,3,7,10
T026,2026-03-09,10,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,18,23,41
T026,2026-03-09,10,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,10,5,15
T026,2026-03-16,11,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,16,24,40
T026,2026-03-16,11,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,6,7,13
T026,2026-03-23,12,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,14,19,33
T026,2026-03-23,12,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,14,15,29
T026,2026-03-30,13,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,20,23,43
T026,2026-03-30,13,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,7,13,20
T026,2026-04-06,14,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,15,19,34
T026,2026-04-06,14,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,5,10,15
T026,2026-04-13,15,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,24,19,43
T026,2026-04-13,15,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,4,7,11
T026,2026-04-20,16,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,25,17,42
T026,2026-04-20,16,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,7,6,13
T026,2026-04-27,17,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,17,23,40
T026,2026-04-27,17,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,7,10,17
T026,2026-05-04,18,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,12,28,40
T026,2026-05-04,18,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,10,9,19
T026,2026-05-11,19,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,11,20,31
T026,2026-05-11,19,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,4,5,9
T026,2026-05-18,20,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,13,21,34
T026,2026-05-18,20,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,10,12,22
T026,2026-05-25,21,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,21,31,52
T026,2026-05-25,21,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,4,4,8
T026,2026-06-01,22,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,23,21,44
T026,2026-06-01,22,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,6,8,14
T026,2026-06-08,23,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,17,26,43
T026,2026-06-08,23,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,11,14,25
T026,2026-06-15,24,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,22,33,55
T026,2026-06-15,24,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,5,8,13
T026,2026-06-22,25,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,13,25,38
T026,2026-06-22,25,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,10,5,15
T026,2026-06-29,26,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,17,19,36
T026,2026-06-29,26,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,6,4,10
T026,2026-07-06,27,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,21,20,41
T026,2026-07-06,27,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,4,4,8
T026,2026-07-13,28,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,16,18,34
T026,2026-07-13,28,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,6,12,18
T026,2026-07-20,29,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,20,24,44
T026,2026-07-20,29,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,6,9,15
T026,2026-07-27,30,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,junior,18,30,48
T026,2026-07-27,30,,0,10,0.43329570214078006,0.6862522253731516,1.4315137184577615,senior,13,8,21
T027,2026-01-05,1,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,6,4,10
T027,2026-01-05,1,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,5,4,9
T027,2026-01-12,2,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,8,9,17
T027,2026-01-12,2,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,4,4,8
T027,2026-01-19,3,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,5,7,12
T027,2026-01-19,3,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,4,9,13
T027,2026-01-26,4,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,8,9,17
T027,2026-01-26,4,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,2,9,11
T027,2026-02-02,5,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,6,5,11
T027,2026-02-02,5,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,0,3,3
T027,2026-02-09,6,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,3,8,11
T027,2026-02-09,6,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,6,7,13
T027,2026-02-16,7,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,5,6,11
T027,2026-02-16,7,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,4,4,8
T027,2026-02-23,8,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,3,3,6
T027,2026-02-23,8,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,2,4,6
T027,2026-03-02,9,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,3,3,6
T027,2026-03-02,9,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,5,3,8
T027,2026-03-09,10,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,7,8,15
T027,2026-03-09,10,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,0,2,2
T027,2026-03-16,11,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,6,5,11
T027,2026-03-16,11,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,5,5,10
T027,2026-03-23,12,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,6,6,12
T027,2026-03-23,12,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,10,6,16
T027,2026-03-30,13,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,3,3,6
T027,2026-03-30,13,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,6,3,9
T027,2026-04-06,14,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,5,6,11
T027,2026-04-06,14,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,7,6,13
T027,2026-04-13,15,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,7,6,13
T027,2026-04-13,15,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,4,10,14
T027,2026-04-20,16,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,5,8,13
T027,2026-04-20,16,17.0,0,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,3,8,11
T027,2026-04-27,17,17.0,1,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,9,6,15
T027,2026-04-27,17,17.0,1,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,2,6,8
T027,2026-05-04,18,17.0,1,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,4,6,10
T027,2026-05-04,18,17.0,1,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,4,4,8
T027,2026-05-11,19,17.0,1,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,1,11,12
T027,2026-05-11,19,17.0,1,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,6,8,14
T027,2026-05-18,20,17.0,1,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,junior,4,5,9
T027,2026-05-18,20,17.0,1,5,0.7620808564333861,0.677321145451108,-0.11864623280216303,senior,3,6,9
