team_id,calendar_week,week_index,total_merged_prs,total_completed_tickets,total_commits,merge_count,median_cycle_time_hours,review_latency_hours,post_merge_bug_proxy,ai_signal_events,ai_eligible_events,observed_events,junior_merged_prs,junior_commits,junior_completed_tickets,total_output,junior_output,junior_merged_pr_share,junior_ticket_share,junior_commit_share,junior_output_share,ai_intensity,adoption_week,treated,post_period,event_time,analysis_sample
vercel/next.js,2025-02-03,6,10,2,140,10,33.76430555555555,7.4847222222222225,0.0,0,170,192,8,132,2,12,10,0.8,1.0,0.9428571428571428,0.8333333333333334,0.0,,0,0,,1
vercel/next.js,2025-02-10,7,2,0,115,2,3.972638888888889,4.5095833333333335,0.0,0,115,128,1,103,0,2,1,0.5,,0.8956521739130435,0.5,0.0,,0,0,,0
vercel/next.js,2025-02-17,8,2,2,6,2,1.5052777777777777,46.91416666666667,0.0,0,61,74,1,2,2,4,3,0.5,1.0,0.3333333333333333,0.75,0.0,,0,0,,1
vercel/next.js,2025-02-24,9,3,6,38,3,28.986666666666668,357.80097222222224,0.3333333333333333,1,231,242,1,7,6,9,7,0.3333333333333333,1.0,0.18421052631578946,0.7777777777777778,0.004329004329004329,,0,0,,1
vercel/next.js,2025-03-03,10,1,1,1,1,897.9213888888889,13.039166666666667,0.0,0,67,72,1,1,1,2,2,1.0,1.0,1.0,1.0,0.0,,0,0,,0
vercel/next.js,2025-03-10,11,0,0,53,0,,0.01861111111111111,0.0,0,120,138,0,0,0,0,0,,,0.0,,0.0,,0,0,,0
vercel/next.js,2025-03-17,12,3,7,21,3,1.8447222222222222,123.02944444444445,0.0,0,83,105,3,18,7,10,10,1.0,1.0,0.8571428571428571,1.0,0.0,,0,0,,1
vercel/next.js,2025-03-24,13,4,0,19,4,1.0070833333333333,4.916944444444445,0.0,0,70,80,3,9,0,4,3,0.75,,0.47368421052631576,0.75,0.0,,0,0,,1
vercel/next.js,2025-03-31,14,2,0,106,2,3.6604166666666664,0.035138888888888886,0.0,0,69,82,1,63,0,2,1,0.5,,0.5943396226415094,0.5,0.0,,0,0,,0
vercel/next.js,2025-04-07,15,3,0,30,3,79.27305555555556,85.23805555555556,0.0,0,97,106,2,11,0,3,2,0.6666666666666666,,0.36666666666666664,0.6666666666666666,0.0,,0,0,,1
vercel/next.js,2025-04-14,16,1,0,2,1,11.901388888888889,87.53986111111111,1.0,0,63,72,1,2,0,1,1,1.0,,1.0,1.0,0.0,,0,0,,0
vercel/next.js,2025-04-21,17,0,0,46,0,,5.4125,0.0,0,52,63,0,10,0,0,0,,,0.21739130434782608,,0.0,,0,0,,0
vercel/next.js,2025-04-28,18,1,0,67,1,220.425,,0.0,0,24,29,0,0,0,1,0,0.0,,0.0,0.0,0.0,,0,0,,0
